# Reviewed whole Windows-only modules and library definitions, including RMG and Victor.
# Individual game-interface exclusions live in win_only.tsv; both lists are checked together.
file	function	signature	reason
src/victor_loadpcx.cpp	loadpcx	int (const char *, imgdes *) __attribute__((stdcall))	Windows Victor public API at 0x603e00, stdcall ret 8; PCX importers and retained RLE/plane/palette helper sequence establish vendor ownership. Dreamcast provides only a fname/desimg API stub. Provisional caller TU preserves retail retained calls; see src/victor_loadpcx.cpp.
include/rmg.h	TPoint::getX	int () __attribute__((thiscall)) const	Complete-only RMG; no corresponding procedure, type or compiland in the pinned DC corpus. Names, source ownership and unretained helper boundaries remain provisional retail inferences. Terrain diagonals 0x5b6ba0/0x5b6e00 read and assign the coordinate pair. Header comments document accessor/copy controls on these callers and paintRectangle; no standalone accessor address is asserted.
include/rmg.h	TPoint::getY	int () __attribute__((thiscall)) const	Complete-only RMG; no corresponding procedure, type or compiland in the pinned DC corpus. Names, source ownership and unretained helper boundaries remain provisional retail inferences. Terrain diagonals 0x5b6ba0/0x5b6e00 read and assign the coordinate pair. Header comments document accessor/copy controls on these callers and paintRectangle; no standalone accessor address is asserted.
include/rmg.h	TRmgBoundaryVertex::getLeftNext	TRmgBoundaryVertex *() __attribute__((thiscall)) const	Complete-only RMG; no corresponding procedure, type or compiland in the pinned DC corpus. Names, source ownership and unretained helper boundaries remain provisional retail inferences. Constructor 0x5fcef0 and splice 0x5fcf60 fix site +0/+4, zone +8, twin +0xc, next +0x10 and previous +0x14. addSite 0x5fd790, locate 0x5fd6b0 and removeEdge 0x5fd5b0 traverse these quad-edge relations. rmg_support.cpp records shared-accessor negative controls; original accessor names/inline qualifiers are not recovered.
include/rmg.h	TRmgBoundaryVertex::getLeftPrevious	TRmgBoundaryVertex *() __attribute__((thiscall)) const	Complete-only RMG; no corresponding procedure, type or compiland in the pinned DC corpus. Names, source ownership and unretained helper boundaries remain provisional retail inferences. Constructor 0x5fcef0 and splice 0x5fcf60 fix site +0/+4, zone +8, twin +0xc, next +0x10 and previous +0x14. addSite 0x5fd790, locate 0x5fd6b0 and removeEdge 0x5fd5b0 traverse these quad-edge relations. rmg_support.cpp records shared-accessor negative controls; original accessor names/inline qualifiers are not recovered.
include/rmg.h	TRmgBoundaryVertex::getNext	TRmgBoundaryVertex *() __attribute__((thiscall)) const	Complete-only RMG; no corresponding procedure, type or compiland in the pinned DC corpus. Names, source ownership and unretained helper boundaries remain provisional retail inferences. Constructor 0x5fcef0 and splice 0x5fcf60 fix site +0/+4, zone +8, twin +0xc, next +0x10 and previous +0x14. addSite 0x5fd790, locate 0x5fd6b0 and removeEdge 0x5fd5b0 traverse these quad-edge relations. rmg_support.cpp records shared-accessor negative controls; original accessor names/inline qualifiers are not recovered.
include/rmg.h	TRmgBoundaryVertex::getOppositeSitePosition	TPoint () __attribute__((thiscall)) const	Complete-only RMG; no corresponding procedure, type or compiland in the pinned DC corpus. Names, source ownership and unretained helper boundaries remain provisional retail inferences. Constructor 0x5fcef0 and splice 0x5fcf60 fix site +0/+4, zone +8, twin +0xc, next +0x10 and previous +0x14. addSite 0x5fd790, locate 0x5fd6b0 and removeEdge 0x5fd5b0 traverse these quad-edge relations. rmg_support.cpp records shared-accessor negative controls; original accessor names/inline qualifiers are not recovered.
include/rmg.h	TRmgBoundaryVertex::getOppositeZone	TRmgZone *() __attribute__((thiscall)) const	Complete-only RMG; no corresponding procedure, type or compiland in the pinned DC corpus. Names, source ownership and unretained helper boundaries remain provisional retail inferences. Constructor 0x5fcef0 and splice 0x5fcf60 fix site +0/+4, zone +8, twin +0xc, next +0x10 and previous +0x14. addSite 0x5fd790, locate 0x5fd6b0 and removeEdge 0x5fd5b0 traverse these quad-edge relations. rmg_support.cpp records shared-accessor negative controls; original accessor names/inline qualifiers are not recovered.
include/rmg.h	TRmgBoundaryVertex::getPrevious	TRmgBoundaryVertex *() __attribute__((thiscall)) const	Complete-only RMG; no corresponding procedure, type or compiland in the pinned DC corpus. Names, source ownership and unretained helper boundaries remain provisional retail inferences. Constructor 0x5fcef0 and splice 0x5fcf60 fix site +0/+4, zone +8, twin +0xc, next +0x10 and previous +0x14. addSite 0x5fd790, locate 0x5fd6b0 and removeEdge 0x5fd5b0 traverse these quad-edge relations. rmg_support.cpp records shared-accessor negative controls; original accessor names/inline qualifiers are not recovered.
include/rmg.h	TRmgBoundaryVertex::getSitePosition	TPoint () __attribute__((thiscall)) const	Complete-only RMG; no corresponding procedure, type or compiland in the pinned DC corpus. Names, source ownership and unretained helper boundaries remain provisional retail inferences. Constructor 0x5fcef0 and splice 0x5fcf60 fix site +0/+4, zone +8, twin +0xc, next +0x10 and previous +0x14. addSite 0x5fd790, locate 0x5fd6b0 and removeEdge 0x5fd5b0 traverse these quad-edge relations. rmg_support.cpp records shared-accessor negative controls; original accessor names/inline qualifiers are not recovered.
include/rmg.h	TRmgBoundaryVertex::getTwin	TRmgBoundaryVertex *() __attribute__((thiscall)) const	Complete-only RMG; no corresponding procedure, type or compiland in the pinned DC corpus. Names, source ownership and unretained helper boundaries remain provisional retail inferences. Constructor 0x5fcef0 and splice 0x5fcf60 fix site +0/+4, zone +8, twin +0xc, next +0x10 and previous +0x14. addSite 0x5fd790, locate 0x5fd6b0 and removeEdge 0x5fd5b0 traverse these quad-edge relations. rmg_support.cpp records shared-accessor negative controls; original accessor names/inline qualifiers are not recovered.
include/rmg.h	TRmgBoundaryVertex::getZone	TRmgZone *() __attribute__((thiscall)) const	Complete-only RMG; no corresponding procedure, type or compiland in the pinned DC corpus. Names, source ownership and unretained helper boundaries remain provisional retail inferences. Constructor 0x5fcef0 and splice 0x5fcf60 fix site +0/+4, zone +8, twin +0xc, next +0x10 and previous +0x14. addSite 0x5fd790, locate 0x5fd6b0 and removeEdge 0x5fd5b0 traverse these quad-edge relations. rmg_support.cpp records shared-accessor negative controls; original accessor names/inline qualifiers are not recovered.
include/rmg.h	TRmgBoundaryVertex::isPositionComputed	unsigned char () __attribute__((thiscall)) const	Complete-only RMG; no corresponding procedure, type or compiland in the pinned DC corpus. Names, source ownership and unretained helper boundaries remain provisional retail inferences. buildVertices 0x5fdb40 tests the +0x18 flag at 0x5fdb7a, writes the computed pair at +0x1c, then sets it on three incident edges at 0x5fdc7d/89/9e. Header helpers own these repeated field operations; no standalone claim.
include/rmg.h	TRmgBoundaryVertex::setPosition	void (const TPoint &) __attribute__((thiscall))	Complete-only RMG; no corresponding procedure, type or compiland in the pinned DC corpus. Names, source ownership and unretained helper boundaries remain provisional retail inferences. buildVertices 0x5fdb40 tests the +0x18 flag at 0x5fdb7a, writes the computed pair at +0x1c, then sets it on three incident edges at 0x5fdc7d/89/9e. Header helpers own these repeated field operations; no standalone claim.
include/rmg.h	TRmgCoordinatePoint::getX	Coordinate () __attribute__((thiscall)) const	Complete-only RMG; no corresponding procedure, type or compiland in the pinned DC corpus. Names, source ownership and unretained helper boundaries remain provisional retail inferences. Terrain diagonals 0x5b6ba0/0x5b6e00 read and assign the coordinate pair. Header comments document accessor/copy controls on these callers and paintRectangle; no standalone accessor address is asserted. Generic coordinate ownership is a Complete/x86 inference: the unsigned specialization preserves the retained constructor/comparator ABI and restores the tree insertion exception frame without inline or throw specifications.
include/rmg.h	TRmgCoordinatePoint::getY	Coordinate () __attribute__((thiscall)) const	Complete-only RMG; no corresponding procedure, type or compiland in the pinned DC corpus. Names, source ownership and unretained helper boundaries remain provisional retail inferences. Terrain diagonals 0x5b6ba0/0x5b6e00 read and assign the coordinate pair. Header comments document accessor/copy controls on these callers and paintRectangle; no standalone accessor address is asserted. Generic coordinate ownership is a Complete/x86 inference: the unsigned specialization preserves the retained constructor/comparator ABI and restores the tree insertion exception frame without inline or throw specifications.
