# Reviewed Windows-only interfaces requiring individual source review.
# Whole Windows-only modules and libraries live in win_only_modules.tsv.
file	function	signature	reason
src/smackmgr.cpp	showVideo	void (int, int, int, int, int, int, bool, bool) __attribute__((fastcall))	Windows Smacker playback setup, retail 0x598af0: no corresponding procedure/declaration in DC. Six-int/two-bool fastcall body, ret 24, is called by VideoPlay/VideoOpen and remote. VideoOpen's raw DC public proves both final bools; retail forwards them unchanged and ShowVideo consumes their low bytes. It closes old playback, selects track/no-skip/pixel flags, calls 0x598790 for audio and picture tracks, sets dimensions and invokes imported SmackVolumePan/SmackToBuffer. DC retains platform video stubs and NextSmackerFrame/CloseSmacker, but no body or declaration for this setup worker.
src/smackmgr.cpp	SmackManager::drawSmackerFrame	void () __attribute__((fastcall))	Windows Smacker frame worker, retail 0x598e80: no corresponding procedure/declaration in DC; SmackManager is the existing source namespace. Its retained 37-byte body tests video pointer, ready flag and pause state before imported SmackDoFrame 0x63a454. CGameTransferSmack::SetPercentage invokes it separately from frame advancement. DC VideoDrawCurrentFrame is the older public wrapper, not this distinct namespace helper.
src/smackmgr.cpp	SmackManager::gotoSmackerFrame	void (unsigned long) __attribute__((fastcall))	Windows Smacker seek worker, retail 0x5990a0: no matching namespace procedure/declaration in DC. Separate one-frame fastcall body checks video pointer and readiness, then calls imported SmackGoto 0x63a45c. The transfer-progress caller uses it with DrawSmackerFrame; it is distinct from DC NextSmackerFrame and VideoRestart and remains with the Windows Smacker backend.
src/spells.cpp	updateSpellTarget	int (long) __attribute__((fastcall))	Complete spell-selection worker, retail 0x59f700: no matching free procedure/declaration in DC. Retained one-hex fastcall body is shared by three target-selection call sites. It reads next-action/spell/mastery, validates the grid/target (0x5a39c0), updates mouse pointer and target/failure text, and applies area/highlighter state. The creature-spell action path and shared retained body distinguish it from the older manager GetSpellTarget/WindowHandler callers. Its static linkage and descriptive name remain provisional.
src/spells.cpp	combatManager::unnamed59FDE0	void (int, int, army *) __attribute__((thiscall))	Complete creature missile helper, retail 0x59fde0: no corresponding x/y/army member in the full DC combatManager corpus. army::animate_missile calls this retained ret-12 member. It tests IsQuickCombat 0x46a4a0, obtains target MidY/MidX, then calls ShootAnimatedMissile 0x467db0 with the magic-arrow angle/sprite pair and count five. Existing generic missile methods retain their own identities; ordinal spelling is provisional.
src/tiles.cpp	buildTileNeighbourMask	void (int, int, int, int, unsigned char *) __attribute__((fastcall))	Complete map-neighbour worker, retail 0x5bc910: no corresponding procedure/declaration or tiles module in DC. Retained five-argument fastcall body, ret 12, fills an eight-byte direction mask and clears the three outward entries for each boundary. Four callers at 0x4f9f00/0x4fa3c0/0x5b4b20/0x5b5440 traverse direction table 0x6a80a8 with that mask. The table initializer and isolated body support the provisional tiles compiland/header placement; filename is an inference, not a recovered DC path.
src/victorylossconditions.cpp	VictoryConditionStruct::checkForTimeSurvival	unsigned char () __attribute__((thiscall))	Complete victory-condition extension, retail 0x5f2810: no corresponding member in the full DC class field list/procedure corpus. Retained nullary member checks added condition kind 12, computes elapsed days from game month/week/day, compares the limit at +0x44, and sets gameWon at +0x48. This victory predicate is distinct from the older LossConditionStruct::CheckForTimeLimitExpired.
src/victorylossconditions.cpp	LossConditionStruct::heroKilled	unsigned char (const hero *) __attribute__((thiscall))	Complete loss-recording wrapper, retail 0x5f2e10: no corresponding member in the full DC class field list/procedure corpus. Retained one-hero member, ret 4, calls the separately retained CheckForDefeatedHeroLoss at 0x5f2a40, then writes loss type 1, loser id from hero+0x1a into +0x1c, and gameLost at +0x22. The older predicate has its own matching body; this new wrapper records the successful result.
src/viewwrld.cpp	viewWorldSurfaceHandler	int (message &) __attribute__((fastcall))	Complete surface-level button callback, retail 0x5fbdf0: no corresponding procedure/declaration in DC viewwrld or TViewWorldWindow. Constructor takes its address at +0x1033 for the added surface button. The one-message fastcall body checks click/right-modifier, selects origin z=0, updates both level buttons and redraws map/radar/screen. DC TViewWorldWindow has only rollover/origin/view dimensions and its older WindowHandler; the added button members and address-taken callback prove the new interface.
src/viewwrld.cpp	viewWorldUndergroundHandler	int (message &) __attribute__((fastcall))	Complete underground-level button callback, retail 0x5fbec0: no corresponding procedure/declaration in DC viewwrld or TViewWorldWindow. Constructor takes its address at +0xfee for the added underground button. Separate one-message fastcall body selects origin z=1, reverses the surface/underground button states and redraws map/radar/screen. Its distinct address and level value establish the second callback, alongside the retained older WindowHandler.
src/game.cpp	game::loadTownPool	int (TAbstractFile *, int) __attribute__((thiscall))	Complete adds saveVersion to DC LoadTownPool (game.cpp:1698, dc 0xa5a40). The expanded game::load town loop loads the snapshot version at 0x4bd2de and passes it with the stream at 0x4bd36f/0x4bd370 to town::load at 0x4bd374. That retained town reader (0x5bcd60) returns ret 8 and uses the version for saved hero IDs and legacy town names. The canonical helper keeps the count/resize/town-load sequence from DC.
src/singleselectionwindow.cpp	CNewPlayerUpdateProc::headerRequested	void (unsigned char, int) __attribute__((thiscall))	Complete adds a transfer-list flag to DC HeaderRequested (singleselectionwindow.cpp:1346, dc 0x148348), which queued only an allocated header number. Its canonical expansion inside CNewPlayerUpdateMan::headerRequested reads flag and number at retail 0x5892ec/0x5892ef, stores both at 0x5892f5/0x5892f8, then appends the eight-byte SHeaderRequest by value to this+0xc. The manager has the corresponding proven three-argument Windows signature.
src/singleselectionwindow.cpp	CNewMapHeaderInfoMsg::CNewMapHeaderInfoMsg	void () __attribute__((thiscall))	Complete receive-side zero-argument overload: HandleNetMsg +0x310 constructs base via 0x512c20, header at +0x18 and vtable 0x641d30 before deserialization through 0x512e00. The older DC counterpart only records the outbound NewSMapHeader* overload; singleselectionwindow.cpp owns both Complete send/receive constructions.
src/singleselectionwindow.cpp	CNewPlayerUpdateMan::requestMapHeaders	void (unsigned long) __attribute__((thiscall))	Complete-only transfer-owner helper inferred from HandleNetMsg: find an available update slot, construct t_map_list_update through retained 0x589240, store it and invoke go. It shares the slot protocol of newPlayer 0x58a280 while selecting the map-list derived procedure. Source name remains provisional; no standalone claim.
src/customcampaign.cpp	hero::clearSpells	void () __attribute__((thiscall))	Complete campaign crossover clears both spell tables; retained ordinary helper in customcampaign.cpp. No DC declaration or body location survives.
src/events.cpp	hero::copyPrimarySkills	void (signed char *) __attribute__((thiscall)) const	Complete DoCombat sends four raw primary-skill bytes in its level update; clamped GetPrimarySkill would change the payload. Retained ordinary events.cpp helper from the target branch; no DC counterpart.
src/remote.cpp	hero::setPrimarySkills	void (const signed char *) __attribute__((thiscall))	Inferred ordinary hero accessor for the four-byte primary-skill copy in Complete remote level-update handling; no known DC declaration or retained retail address establishes this member boundary. The operation already exists in DC CLevelPickWaitDlg::OnHeroLevelUpdate (dc 0x11e894), remote.cpp:2579: memcpy of four bytes from packet+52 into the hero. Windows-only here describes the provisional authored interface, not a new gameplay operation; name, membership and TU placement remain unproven.
