# Reviewed compiler-generated and external-library exclusions.
# Game-source exclusions live in dc_only.tsv; both lists are checked together.
file	function	line	reason
zlib113/deflate.cpp	deflateParams@12	350	External library source: the canonical implementation is pristine vendor/zlib-1.1.3/deflate.c, built as deflate by config/units.toml, rather than project-authored src/include C++. Retained Complete zlib functions are independently paired and byte-checked through config/retail/zlib-map.tsv. The DC port compiles the library as zlib113/deflate.cpp with its own calling convention; this exact library emission is outside the authored-game-source comparison.
zlib113/deflate.cpp	putShortMSB	387	External library source: the canonical implementation is pristine vendor/zlib-1.1.3/deflate.c, built as deflate by config/units.toml, rather than project-authored src/include C++. Retained Complete zlib functions are independently paired and byte-checked through config/retail/zlib-map.tsv. The DC port compiles the library as zlib113/deflate.cpp with its own calling convention; this exact library emission is outside the authored-game-source comparison.
zlib113/deflate.cpp	flush_pending	399	External library source: the canonical implementation is pristine vendor/zlib-1.1.3/deflate.c, built as deflate by config/units.toml, rather than project-authored src/include C++. Retained Complete zlib functions are independently paired and byte-checked through config/retail/zlib-map.tsv. The DC port compiles the library as zlib113/deflate.cpp with its own calling convention; this exact library emission is outside the authored-game-source comparison.
zlib113/deflate.cpp	deflate@8	418	External library source: the canonical implementation is pristine vendor/zlib-1.1.3/deflate.c, built as deflate by config/units.toml, rather than project-authored src/include C++. Retained Complete zlib functions are independently paired and byte-checked through config/retail/zlib-map.tsv. The DC port compiles the library as zlib113/deflate.cpp with its own calling convention; this exact library emission is outside the authored-game-source comparison.
zlib113/deflate.cpp	deflateEnd@4	550	External library source: the canonical implementation is pristine vendor/zlib-1.1.3/deflate.c, built as deflate by config/units.toml, rather than project-authored src/include C++. Retained Complete zlib functions are independently paired and byte-checked through config/retail/zlib-map.tsv. The DC port compiles the library as zlib113/deflate.cpp with its own calling convention; this exact library emission is outside the authored-game-source comparison.
zlib113/deflate.cpp	deflateCopy@8	579	External library source: the canonical implementation is pristine vendor/zlib-1.1.3/deflate.c, built as deflate by config/units.toml, rather than project-authored src/include C++. Retained Complete zlib functions are independently paired and byte-checked through config/retail/zlib-map.tsv. The DC port compiles the library as zlib113/deflate.cpp with its own calling convention; this exact library emission is outside the authored-game-source comparison.
zlib113/deflate.cpp	read_buf	639	External library source: the canonical implementation is pristine vendor/zlib-1.1.3/deflate.c, built as deflate by config/units.toml, rather than project-authored src/include C++. Retained Complete zlib functions are independently paired and byte-checked through config/retail/zlib-map.tsv. The DC port compiles the library as zlib113/deflate.cpp with its own calling convention; this exact library emission is outside the authored-game-source comparison.
zlib113/deflate.cpp	lm_init	661	External library source: the canonical implementation is pristine vendor/zlib-1.1.3/deflate.c, built as deflate by config/units.toml, rather than project-authored src/include C++. Retained Complete zlib functions are independently paired and byte-checked through config/retail/zlib-map.tsv. The DC port compiles the library as zlib113/deflate.cpp with its own calling convention; this exact library emission is outside the authored-game-source comparison.
zlib113/deflate.cpp	longest_match	699	External library source: the canonical implementation is pristine vendor/zlib-1.1.3/deflate.c, built as deflate by config/units.toml, rather than project-authored src/include C++. Retained Complete zlib functions are independently paired and byte-checked through config/retail/zlib-map.tsv. The DC port compiles the library as zlib113/deflate.cpp with its own calling convention; this exact library emission is outside the authored-game-source comparison.
zlib113/deflate.cpp	fill_window	928	External library source: the canonical implementation is pristine vendor/zlib-1.1.3/deflate.c, built as deflate by config/units.toml, rather than project-authored src/include C++. Retained Complete zlib functions are independently paired and byte-checked through config/retail/zlib-map.tsv. The DC port compiles the library as zlib113/deflate.cpp with its own calling convention; this exact library emission is outside the authored-game-source comparison.
zlib113/deflate.cpp	deflate_stored	1047	External library source: the canonical implementation is pristine vendor/zlib-1.1.3/deflate.c, built as deflate by config/units.toml, rather than project-authored src/include C++. Retained Complete zlib functions are independently paired and byte-checked through config/retail/zlib-map.tsv. The DC port compiles the library as zlib113/deflate.cpp with its own calling convention; this exact library emission is outside the authored-game-source comparison.
zlib113/deflate.cpp	deflate_fast	1103	External library source: the canonical implementation is pristine vendor/zlib-1.1.3/deflate.c, built as deflate by config/units.toml, rather than project-authored src/include C++. Retained Complete zlib functions are independently paired and byte-checked through config/retail/zlib-map.tsv. The DC port compiles the library as zlib113/deflate.cpp with its own calling convention; this exact library emission is outside the authored-game-source comparison.
zlib113/deflate.cpp	deflate_slow	1197	External library source: the canonical implementation is pristine vendor/zlib-1.1.3/deflate.c, built as deflate by config/units.toml, rather than project-authored src/include C++. Retained Complete zlib functions are independently paired and byte-checked through config/retail/zlib-map.tsv. The DC port compiles the library as zlib113/deflate.cpp with its own calling convention; this exact library emission is outside the authored-game-source comparison.
zlib113/gzio.cpp	gz_open	79	External library source: the canonical implementation is pristine vendor/zlib-1.1.3/gzio.c, built as gzio by config/units.toml, rather than project-authored src/include C++. Retained Complete zlib functions are independently paired and byte-checked through config/retail/zlib-map.tsv. The DC port compiles the library as zlib113/gzio.cpp with its own calling convention; this exact library emission is outside the authored-game-source comparison.
